Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std,EVA,LotShapeA,LotNumA
6227,False,15,1,13,1.0,13,24,0.6,-3,Symm,4,0,0,0.48,0.4262795863213317,7,-,1
6227,True,15,4,13,1.0,13,24,0.6,-3,Symm,4,0,0,0.4933333333333333,0.4131182235954578,-1,Symm,7
6228,False,15,1,10,1.0,10,10,1.0,10,L-skew,3,1,0,0.6,0.4070801956792859,29,-,1
6228,True,17,2,10,1.0,10,10,1.0,10,L-skew,3,1,0,0.5764705882352941,0.4115966043420212,13,-,1
6229,False,16,1,0,0.6,-20,8,0.25,-12,R-skew,3,0,1,0.8375,0.2753785273643051,16,-,1
6229,True,17,3,0,0.6,-20,8,0.25,-12,R-skew,3,0,1,0.8352941176470587,0.2370157602106562,25,-,1
6230,False,16,1,33,0.4,-2,50,0.25,3,Symm,8,0,0,0.8125000000000001,0.3222318006239194,26,L-skew,5
6230,True,17,5,33,0.4,-2,50,0.25,3,Symm,8,0,0,0.8352941176470587,0.2572478777137632,23,-,1
6231,True,16,4,35,0.5,21,61,0.5,-27,L-skew,3,0,0,0.475,0.3642343567906062,21,-,1
6232,True,18,5,49,0.1,28,65,0.6,-44,R-skew,7,1,0,0.4222222222222223,0.3750381244236935,21,Symm,7
6233,False,16,1,0,1.0,0,20,0.8,-35,R-skew,2,0,0,0.7625,0.233452350598575,29,-,1
6233,True,17,3,0,1.0,0,20,0.8,-35,R-skew,2,0,0,0.8705882352941174,0.2338928864949534,30,R-skew,8
6234,True,18,4,-5,0.9,-17,32,0.1,-18,-,1,0,0,0.6444444444444444,0.3665775292722131,9,-,1
6235,True,16,2,-7,1.0,-7,-4,0.75,-12,-,1,0,0,0.7125,0.3095695936834452,25,-,1
6236,True,18,2,-2,1.0,-2,10,0.4,-24,-,1,0,0,0.6444444444444444,0.3329409455182922,29,Symm,5
6237,True,16,4,25,1.0,25,70,0.6,-39,-,1,1,0,0.3625,0.311715682420161,-3,-,1
6238,False,15,1,39,0.4,-4,13,0.75,5,Symm,6,1,0,0.6799999999999999,0.3098386676965933,13,-,1
6238,True,17,3,39,0.4,-4,13,0.75,5,Symm,6,1,0,0.6941176470588236,0.3682230781660998,12,-,1
6239,True,19,4,51,0.4,1,19,0.1,15,-,1,0,0,0.4105263157894737,0.3857096444536505,10,-,1
6240,True,16,5,11,1.0,11,12,0.6,4,Symm,4,0,0,0.475,0.3785938897200182,3,-,1
6241,True,17,4,-9,1.0,-9,1,0.2,-7,-,1,0,0,0.8941176470588236,0.1886484436567597,17,Symm,9
6242,True,15,3,12,0.9,-1,13,0.99,-4,L-skew,4,1,0,0.5066666666666666,0.4199773236508757,30,-,1
6243,True,16,4,29,0.9,-11,40,0.8,1,R-skew,2,0,-1,0.7625000000000001,0.2848976424378879,29,-,1
6244,True,18,4,69,0.4,-46,38,0.05,-3,Symm,4,0,0,0.4666666666666667,0.3694192580731196,-4,-,1
6245,False,16,1,13,0.9,-21,30,0.2,4,L-skew,4,0,0,0.7625000000000001,0.2848976424378879,0,L-skew,5
6246,False,17,1,5,0.01,-3,11,0.2,-4,Symm,6,0,0,0.7882352941176469,0.2869720215917757,29,-,1
6246,True,16,4,5,0.01,-3,11,0.2,-4,Symm,6,0,0,0.8125000000000001,0.2473189573539939,16,R-skew,4
6247,True,19,4,78,0.01,8,79,0.2,-10,Symm,4,0,0,0.3684210526315789,0.3480942266732886,2,-,1
6248,True,31,3,16,1.0,16,19,0.9,-3,-,1,0,0,0.5161290322580645,0.3890987656911361,29,-,1
6249,False,17,1,-7,1.0,-7,1,0.25,-13,R-skew,2,0,0,0.576470588235294,0.2990180006385608,23,Symm,7
6249,True,15,3,-7,1.0,-7,1,0.25,-13,R-skew,2,0,0,0.5066666666666667,0.3369329451445933,0,-,1
6250,True,16,3,18,1.0,18,30,0.4,17,-,1,0,0,0.7375,0.2986078811194819,10,-,1
6251,False,17,1,26,1.0,26,18,0.9,14,-,1,0,0,0.2470588235294117,0.3356293473811988,27,-,1
6251,True,16,3,26,1.0,26,18,0.9,14,-,1,0,0,0.075,0.1437590576856521,0,-,1
6252,True,16,3,26,1.0,26,90,0.1,20,Symm,2,0,0,0.525,0.3714835124201342,-3,-,1
6253,True,16,4,0,0.4,-12,21,0.1,-10,Symm,2,0,-1,0.75,0.3614784456460255,13,-,1
6254,False,15,1,26,1.0,26,81,0.01,21,-,1,0,0,0.6666666666666666,0.3829708431025352,16,-,1
6254,True,15,2,26,1.0,26,81,0.01,21,-,1,0,0,0.4,0.4407785320154717,7,-,1
6255,True,15,4,33,0.75,1,30,0.95,-12,-,1,1,0,0.0933333333333333,0.1830950832868254,11,-,1
6256,True,19,3,1,0.99,-23,34,0.01,0,-,1,0,0,0.4736842105263158,0.3955897218965319,-9,-,1
6257,True,18,3,24,0.2,18,56,0.01,24,-,1,0,0,0.7999999999999999,0.2828427124746189,-8,Symm,9
6258,True,16,2,16,1.0,16,19,0.95,-1,-,1,0,0,0.5875,0.4287578959428425,-9,-,1
6259,False,15,1,21,1.0,21,35,0.25,15,-,1,0,0,0.5733333333333335,0.3692979181920098,24,Symm,7
6259,True,16,5,21,1.0,21,35,0.25,15,-,1,0,0,0.5375,0.42406760467328,15,R-skew,5
6260,False,16,1,-9,1.0,-9,9,0.5,-7,Symm,8,0,0,0.8125000000000001,0.3222318006239194,-6,R-skew,4
6260,True,16,2,-9,1.0,-9,9,0.5,-7,Symm,8,0,0,0.8875000000000001,0.2526525941551627,-9,L-skew,4
6261,False,16,1,-3,1.0,-3,51,0.1,-10,-,1,1,0,0.7322916666666666,0.312010728091911,-5,-,1
6262,False,15,1,6,0.4,-11,25,0.01,-1,-,1,0,0,0.68,0.405674042269688,12,-,1
6262,True,32,4,6,0.4,-11,25,0.01,-1,-,1,0,0,0.4562499999999999,0.4039622307480833,7,R-skew,4
6263,False,15,1,17,1.0,17,55,0.05,16,-,1,0,0,0.6133333333333333,0.3961721607488101,25,R-skew,5
6264,False,15,1,-2,0.4,-2,93,0.05,-11,-,1,1,0,0.6799999999999999,0.3004758131459407,20,-,1
6264,True,16,5,-2,0.4,-2,93,0.05,-11,-,1,1,0,0.6375,0.3283798613394758,-5,-,1
6265,False,15,1,-3,1.0,-3,11,0.1,-1,-,1,1,0,0.8266666666666667,0.3011090610836324,-6,R-skew,5
6266,False,15,1,28,1.0,28,39,0.1,17,-,1,0,0,0.3333333333333333,0.3598941643369749,13,-,1
6266,True,16,5,28,1.0,28,39,0.1,17,-,1,0,0,0.125,0.1914854215512677,5,-,1
6267,True,18,5,9,1.0,9,111,0.01,-1,-,1,0,0,0.1666666666666666,0.2849148479602902,5,R-skew,7
6268,False,15,1,10,1.0,10,10,1.0,10,L-skew,5,0,0,0.3733333333333333,0.376955220278534,-6,R-skew,2
6269,True,16,2,6,0.25,-6,-1,0.9,-3,-,1,0,0,0.55,0.3540244812627134,30,-,1
6270,True,16,3,30,1.0,30,46,0.2,23,-,1,0,0,0.525,0.4374166587286466,12,-,1
6271,True,18,5,87,0.01,16,42,0.5,3,R-skew,4,1,1,0.7666666666666668,0.2678893538055459,4,-,1
6272,True,16,5,7,0.8,6,7,1.0,7,-,1,0,0,0.7875000000000001,0.3383784863137726,-8,-,1
6273,True,18,2,-9,1.0,-9,9,0.1,-20,Symm,6,0,0,0.5333333333333333,0.3819454842528924,23,-,1
6274,True,15,3,20,0.6,-28,23,0.4,-7,-,1,0,0,0.5066666666666666,0.3990464825532174,-5,-,1
6275,True,15,5,12,0.01,3,30,0.2,3,-,1,1,0,0.7599999999999999,0.3561701038227982,3,-,1
6276,True,18,3,8,1.0,8,46,0.4,-14,Symm,4,0,0,0.5333333333333333,0.4172740670816047,-5,-,1
6277,True,16,4,39,0.05,19,91,0.01,22,-,1,0,-1,0.75,0.2581988897471611,14,-,1
6278,True,18,5,31,0.1,27,49,0.1,27,-,1,1,0,0.7999999999999999,0.2828427124746189,-8,Symm,9
6279,True,15,2,18,0.8,2,70,0.2,-6,-,1,0,0,0.2666666666666666,0.246885359939347,27,Symm,9
6280,True,17,5,1,1.0,1,25,0.05,-3,Symm,8,0,0,0.3411764705882353,0.3922034286078651,3,-,1
6281,True,17,4,15,1.0,15,28,0.6,-3,-,1,0,0,0.4470588235294118,0.3842486939776497,26,R-skew,8
6282,True,15,5,20,1.0,20,41,0.75,-16,-,1,0,0,0.7200000000000001,0.3687817782917155,11,R-skew,5
6283,True,18,4,15,1.0,15,76,0.25,-8,-,1,1,0,0.5,0.4130232866245167,14,-,1
6284,True,16,5,3,1.0,3,6,0.99,-38,-,1,0,0,0.6,0.3864367132317184,0,-,1
6285,True,16,4,30,0.01,-8,19,0.2,-25,-,1,1,-1,0.5625,0.3030401513551188,-7,R-skew,5
6286,True,18,3,20,1.0,20,51,0.6,-16,Symm,6,0,0,0.5777777777777778,0.3873827041533013,1,-,1
6287,True,16,4,20,1.0,20,26,0.75,24,-,1,0,0,0.9,0.1788854381999831,16,-,1
6288,True,17,4,27,1.0,27,26,0.99,10,L-skew,4,0,0,0.3647058823529412,0.3888141851684879,-1,Symm,9
6289,True,16,2,5,1.0,5,17,0.2,-6,-,1,1,0,0.2875,0.2918332857414772,-4,-,1
6290,True,16,3,18,1.0,18,25,0.25,8,Symm,8,0,0,0.35,0.4033195589934446,-7,L-skew,2
6291,False,15,1,-3,0.99,-13,32,0.1,-11,-,1,0,0,0.6133333333333333,0.4033195589934446,15,-,1
6292,True,16,4,31,0.1,-10,-9,0.99,-27,Symm,8,0,0,0.2375,0.3283798613394758,19,-,1
6293,False,15,1,28,0.05,9,12,0.01,6,-,1,0,1,0.3066666666666667,0.376955220278534,9,Symm,9
6294,True,16,3,38,0.5,-40,3,0.95,-17,Symm,4,0,1,0.6000000000000001,0.3723797345005049,1,-,1
6295,True,18,3,13,1.0,13,44,0.5,-20,Symm,2,0,0,0.4555555555555555,0.3617314932413465,28,-,1
6296,True,17,3,7,1.0,7,20,0.2,8,Symm,8,1,0,0.8117647058823529,0.3638034375544994,27,Symm,5
6297,True,16,2,8,1.0,8,41,0.4,-13,-,1,0,0,0.4,0.3183289703016886,14,-,1
6298,True,17,5,9,1.0,9,69,0.01,4,-,1,0,0,0.3176470588235294,0.360962764903887,25,-,1
6299,True,16,4,-8,0.9,-14,81,0.05,-7,-,1,0,0,0.85,0.3306559138036599,0,-,1
6300,True,17,4,-6,1.0,-6,86,0.01,-13,-,1,0,0,0.5294117647058824,0.4297742225319489,20,-,1
6301,True,16,4,67,0.4,-11,23,0.9,21,-,1,0,-1,0.725,0.3568379650952703,-10,-,1
6302,True,16,5,6,1.0,6,4,0.2,0,-,1,0,0,0.025,0.0683130051063973,22,-,1
6303,True,16,2,16,1.0,16,77,0.4,-16,-,1,0,0,0.45,0.3386246693120078,8,Symm,7
6304,False,15,1,9,0.95,-23,15,0.99,4,-,1,0,0,0.8,0.3207134902949092,22,R-skew,2
6304,True,15,3,9,0.95,-23,15,0.99,4,-,1,0,0,0.9066666666666668,0.1486446705914413,14,-,1
6305,False,15,1,73,0.4,0,29,1.0,29,-,1,0,0,0.4000000000000001,0.3295017884191655,26,-,1
6306,True,16,4,4,0.95,-40,3,0.25,-14,-,1,0,0,0.1375,0.25,8,-,1
6307,True,17,4,10,1.0,10,44,0.1,12,-,1,0,0,0.823529411764706,0.2818009309883173,-3,Symm,9
6308,True,16,5,21,1.0,21,32,0.1,15,-,1,0,0,0.3125,0.3263433774416144,7,Symm,3
6309,False,15,1,-1,1.0,-1,89,0.01,-1,-,1,1,0,0.8,0.2507132682112035,26,L-skew,4
6310,True,16,2,78,0.05,17,33,0.8,-16,-,1,1,1,0.275,0.262043253427114,25,-,1
6311,True,18,2,30,1.0,30,45,0.75,-21,Symm,4,1,0,0.5555555555555556,0.3973770208907734,11,R-skew,4
6312,True,18,4,23,0.1,-1,7,0.5,-6,Symm,4,1,1,0.6444444444444444,0.3257971621264882,8,-,1
6313,False,15,1,28,1.0,28,35,0.9,15,Symm,2,0,0,0.5066666666666667,0.4131182235954578,21,-,1
6313,True,15,3,28,1.0,28,35,0.9,15,Symm,2,0,0,0.7200000000000001,0.3004758131459407,11,R-skew,6
6314,False,15,1,45,0.25,9,48,0.25,21,-,1,0,0,0.7688888888888888,0.3453699802826286,19,Symm,5
6314,True,15,5,45,0.25,9,48,0.25,21,-,1,0,0,0.76,0.2529822128134703,7,-,1
6315,False,15,1,18,1.0,18,92,0.2,8,-,1,0,0,0.52,0.3764495792457281,25,-,1
6316,True,16,5,69,0.4,-11,80,0.1,12,L-skew,2,0,-1,0.725,0.3492849839314596,14,-,1
6317,True,16,5,73,0.25,-11,56,0.05,19,-,1,1,0,0.8624999999999999,0.25,9,-,1
6318,True,16,3,38,0.1,28,94,0.1,30,-,1,0,0,0.7875,0.2872281323269015,19,-,1
6319,False,15,1,94,0.1,-16,2,0.5,-35,-,1,1,0,0.3733333333333333,0.3534860406754147,-10,-,1
6319,True,16,4,94,0.1,-16,2,0.5,-35,-,1,1,0,0.5249999999999999,0.3714835124201342,-4,-,1
6320,True,16,5,-3,0.99,-24,-15,0.8,-16,-,1,0,0,0.1,0.1264911064067352,27,-,1
6321,True,18,2,92,0.1,16,29,0.25,17,-,1,0,0,0.4999999999999999,0.4014678948412129,12,-,1
6322,True,16,3,2,1.0,2,32,0.5,-4,R-skew,5,0,0,0.6249999999999999,0.3492849839314596,9,-,1
6323,True,18,2,39,0.2,14,37,0.25,19,-,1,1,0,0.6444444444444445,0.3791976393296808,-5,L-skew,2
6324,True,18,3,25,1.0,25,38,0.01,25,R-skew,2,0,0,0.7555555555555554,0.3665775292722131,16,Symm,7
6325,True,16,5,65,0.1,25,31,0.8,30,R-skew,2,0,0,0.6749999999999999,0.2909753712372692,0,-,1
6326,True,18,4,16,1.0,16,99,0.2,5,-,1,0,0,0.3888888888888889,0.3103866448174691,-10,-,1
6327,False,15,1,0,1.0,0,33,0.4,-30,R-skew,4,0,0,0.5599999999999999,0.4154171741411621,17,Symm,3
6327,True,16,5,0,1.0,0,33,0.4,-30,R-skew,4,0,0,0.6000000000000001,0.3183289703016886,13,L-skew,5
6328,False,15,1,24,1.0,24,18,0.8,13,-,1,0,0,0.28,0.3098386676965933,19,Symm,7
6329,True,17,3,17,0.5,-33,50,0.05,-6,-,1,0,0,0.6235294117647059,0.3152963125472328,-3,-,1
6330,False,15,1,9,1.0,9,5,0.95,-47,-,1,1,0,0.16,0.2292846016884444,27,-,1
6331,True,16,2,9,1.0,9,15,0.75,-13,-,1,0,0,0.4,0.3864367132317184,29,Symm,3
6332,True,18,5,30,1.0,30,47,0.1,38,-,1,0,0,0.8,0.2376354103144018,17,L-skew,6
6333,False,16,1,107,0.05,-5,30,0.1,-6,Symm,8,0,0,0.2999999999999999,0.3183289703016886,-1,-,1
6333,True,15,2,107,0.05,-5,30,0.1,-6,Symm,8,0,0,0.2933333333333333,0.3692979181920098,5,-,1
6334,True,16,3,24,0.2,5,6,0.75,-12,R-skew,5,0,0,0.325,0.2909753712372692,8,-,1
6335,True,17,4,29,1.0,29,24,0.8,11,-,1,0,0,0.1647058823529412,0.2667891875399663,5,-,1
6336,False,16,1,45,0.1,3,40,0.1,-2,Symm,8,0,0,0.3625000000000001,0.3518996068956789,1,L-skew,7
6336,True,16,4,45,0.1,3,40,0.1,-2,Symm,8,0,0,0.175,0.2516611478423584,27,-,1
6337,False,16,1,68,0.2,13,28,0.8,24,-,1,0,-1,0.5875,0.3612478373637689,3,-,1
6337,True,15,5,68,0.2,13,28,0.8,24,-,1,0,-1,0.5866666666666667,0.2875181153713043,-10,R-skew,3
6338,True,16,4,-5,1.0,-5,41,0.2,-26,Symm,2,1,0,0.6875000000000001,0.3180670788790734,12,-,1
6339,False,16,1,8,1.0,8,61,0.5,-46,Symm,8,0,0,0.35,0.322490309931942,18,-,1
6340,True,15,3,3,0.75,-5,5,0.95,-33,-,1,0,0,0.6133333333333333,0.3739111175259753,26,-,1
6341,True,16,4,-7,1.0,-7,11,0.1,-1,Symm,6,1,0,0.925,0.1770122406313566,8,-,1
6342,True,16,4,73,0.25,9,29,0.2,22,Symm,2,1,0,0.6625000000000001,0.2895398648430529,23,-,1
6343,True,16,5,27,1.0,27,38,0.9,5,Symm,6,0,0,0.7875,0.2578759391645525,10,-,1
6344,True,16,3,47,0.25,2,36,0.5,-4,L-skew,6,0,0,0.2500000000000001,0.2476556749467561,14,Symm,9
6345,True,16,5,13,1.0,13,23,0.4,8,Symm,2,0,0,0.5249999999999999,0.4187282332651256,1,-,1
6346,True,15,3,20,0.4,-22,54,0.2,-28,-,1,1,-1,0.6,0.2828427124746189,29,-,1
6347,True,16,3,3,1.0,3,10,0.4,1,Symm,2,0,0,0.6,0.3651483716701107,26,-,1
6348,True,15,2,23,0.6,6,28,0.1,11,Symm,2,0,0,0.4000000000000001,0.2507132682112035,0,-,1
6349,True,16,5,101,0.25,-6,30,0.8,-7,-,1,0,0,0.575,0.3172801075810878,-6,Symm,5
6350,True,18,3,13,1.0,13,68,0.2,13,-,1,0,0,0.6888888888888889,0.3512815008087638,17,Symm,9
6351,True,17,2,3,1.0,3,28,0.25,-8,-,1,0,0,0.4117647058823529,0.2955553098431334,-7,-,1
6352,True,16,2,2,1.0,2,58,0.25,-7,-,1,1,0,0.4875,0.2526525941551627,22,-,1
6353,True,15,4,33,0.5,-17,55,0.01,15,-,1,0,0,0.7866666666666667,0.277402921672395,22,-,1
6354,True,15,2,14,0.6,-9,15,0.95,-3,R-skew,5,1,0,0.7333333333333332,0.3177300441449958,6,L-skew,6
6355,True,18,4,16,1.0,16,80,0.5,-34,Symm,4,0,0,0.5666666666666668,0.4072865734850297,1,-,1
6356,True,16,2,-9,1.0,-9,9,0.25,-19,-,1,0,0,0.5625,0.3442382895611701,-5,R-skew,3
6357,True,16,2,15,0.25,-9,31,0.01,-4,-,1,0,0,0.4,0.3864367132317184,-3,L-skew,6
6358,True,17,3,28,1.0,28,33,0.8,23,L-skew,5,0,0,0.7058823529411765,0.4130232866245168,14,-,1
6359,True,20,3,-4,0.9,-6,-4,1.0,-4,-,1,0,0,0.8699999999999999,0.2773938867766423,3,-,1
6360,True,17,3,66,0.25,-19,51,0.1,-3,-,1,0,0,0.5529411764705883,0.4032952501871668,9,Symm,3
6361,True,16,4,11,0.99,11,25,0.1,3,L-skew,5,0,0,0.2125,0.2963668897386031,-9,R-skew,2
6362,True,15,3,26,1.0,26,39,0.75,-43,-,1,0,0,0.28,0.2808151400069855,1,-,1
6363,True,15,5,19,1.0,19,33,0.6,-14,Symm,4,1,0,0.56,0.3641035959331198,4,-,1
6364,True,17,3,4,1.0,4,46,0.05,-5,-,1,0,0,0.3176470588235294,0.3811746550428804,-1,R-skew,2
6365,True,16,5,-7,0.99,-16,-7,1.0,-7,-,1,0,0,0.8250000000000001,0.2408318915758459,16,R-skew,3
6366,True,19,4,2,1.0,2,47,0.4,-22,-,1,0,0,0.5052631578947371,0.3964757022266817,23,L-skew,5
6367,True,15,3,61,0.25,1,37,0.4,-10,-,1,1,0,0.0666666666666666,0.2093072473889134,24,R-skew,6
6368,True,16,3,64,0.2,-1,20,0.75,5,R-skew,2,0,0,0.6375000000000001,0.3593976442141304,29,Symm,9
6369,True,16,4,98,0.4,-37,67,0.25,-1,Symm,2,1,0,0.7625,0.2552776266472772,4,-,1
6370,True,16,5,-1,1.0,-1,0,0.75,-16,Symm,2,0,0,0.375,0.4374166587286466,28,-,1
6371,True,15,2,-10,1.0,-10,-3,0.05,-10,-,1,0,0,0.8266666666666667,0.2914659173083209,24,L-skew,4
6372,True,16,4,10,1.0,10,38,0.5,-16,R-skew,2,0,0,0.4875,0.4256367778595579,25,Symm,3
6373,True,16,4,19,1.0,19,55,0.05,15,-,1,0,0,0.4375,0.4688638750568584,5,Symm,5
6374,True,17,4,24,0.05,23,21,0.9,20,-,1,0,-1,0.0705882352941176,0.2443478715948661,-9,Symm,9
6375,True,17,5,27,1.0,27,41,0.1,29,Symm,4,0,0,0.9647058823529412,0.0785905247993375,-8,Symm,7
6376,True,16,3,27,1.0,27,87,0.4,-5,-,1,0,0,0.3875,0.4529532720564746,4,L-skew,3
6377,True,15,5,28,1.0,28,29,0.2,21,-,1,0,0,0.0266666666666666,0.0703731550548996,-6,Symm,7
6378,True,16,4,30,1.0,30,54,0.5,13,-,1,1,0,0.4875,0.4731102760808872,6,Symm,7
6379,True,16,2,3,1.0,3,53,0.05,7,Symm,4,1,0,0.9000000000000001,0.2529822128134703,3,Symm,9
6380,True,16,2,-2,1.0,-2,20,0.2,-5,-,1,0,0,0.6375000000000001,0.4272001872658765,19,Symm,7
6381,True,16,2,66,0.5,-10,33,0.5,27,-,1,1,0,0.6,0.3864367132317184,-8,-,1
6382,True,18,2,13,1.0,13,13,0.05,-1,-,1,0,0,0.0111111111111111,0.0471404520791031,-5,-,1
6383,True,17,4,27,1.0,27,74,0.1,20,-,1,0,0,0.5372549019607843,0.4065236006783576,0,-,1
6384,True,18,4,0,1.0,0,8,0.5,0,-,1,0,0,0.8777777777777778,0.2486565208464824,8,-,1
6385,True,22,4,16,0.01,-1,26,0.5,-23,L-skew,4,1,0,0.7272727272727274,0.2657994556979954,0,-,1
6386,True,18,3,1,1.0,1,25,0.25,-13,Symm,4,1,0,0.4111111111111111,0.4085683597333051,21,-,1
6387,True,18,4,63,0.25,-29,-4,0.2,-14,L-skew,4,0,0,0.3555555555555555,0.3329409455182922,3,-,1
6388,True,18,4,24,0.05,5,11,0.1,10,-,1,0,0,0.7444444444444445,0.2454820521107332,28,-,1
6389,True,16,4,32,0.25,-23,17,0.2,-16,L-skew,5,0,0,0.6250000000000001,0.3336665001664586,7,-,1
6390,True,16,4,19,1.0,19,22,0.99,-9,-,1,0,0,0.7124999999999999,0.3263433774416144,26,Symm,7
6391,True,17,4,33,0.1,-14,98,0.01,-12,R-skew,5,0,0,0.7529411764705882,0.2400980191995124,-2,-,1
6392,True,18,4,5,1.0,5,27,0.4,-1,-,1,0,0,0.6111111111111109,0.2517909704704629,22,Symm,7
6393,True,16,4,19,1.0,19,17,0.2,15,-,1,0,0,0.15,0.2476556749467561,4,Symm,7
6394,True,19,2,28,1.0,28,92,0.4,-13,-,1,0,0,0.4210526315789473,0.3258816202386331,20,-,1
6395,True,16,2,4,1.0,4,95,0.1,-9,Symm,8,1,0,0.525,0.3172801075810878,0,-,1
6396,False,16,1,21,1.0,21,41,0.6,-21,-,1,0,0,0.275,0.3087609647175843,26,-,1
6397,True,16,5,49,0.25,-7,11,0.9,-42,R-skew,4,0,0,0.6375,0.3518996068956789,2,L-skew,6
6398,True,30,4,23,0.01,-1,49,0.1,-9,Symm,6,0,0,0.5333333333333333,0.2643578209005067,-2,Symm,3
6399,True,20,4,35,0.5,25,33,0.6,12,L-skew,6,0,0,0.25,0.2964704653791086,27,-,1
6400,True,16,5,13,1.0,13,16,0.75,-25,R-skew,3,0,0,0.3625,0.4080441152620633,14,R-skew,2
6401,True,16,4,25,0.5,21,55,0.4,10,R-skew,7,0,0,0.7124999999999999,0.3862210075418823,-8,-,1
6402,True,16,3,14,1.0,14,92,0.25,-3,-,1,1,0,0.5375000000000001,0.4177319714841085,-10,-,1
6403,True,16,5,52,0.6,-45,25,0.01,11,-,1,0,0,0.7624999999999998,0.3283798613394758,0,-,1
6404,True,17,4,5,0.2,-11,16,0.4,-30,Symm,4,1,0,0.7058823529411765,0.2561020017378186,2,R-skew,4
6405,True,18,5,19,1.0,19,36,0.2,24,-,1,0,0,0.8222222222222223,0.355718916719955,-2,-,1
6406,True,17,5,18,1.0,18,56,0.2,9,L-skew,6,0,0,0.611764705882353,0.3772968873135194,-7,-,1
6407,True,18,5,16,1.0,16,41,0.25,5,-,1,0,0,0.6333333333333334,0.3646109933485114,8,R-skew,6
6408,True,16,3,21,1.0,21,42,0.75,-31,-,1,0,0,0.5625,0.3518996068956789,-1,-,1
6409,True,19,4,30,1.0,30,91,0.5,-30,Symm,4,0,0,0.5052631578947369,0.3908305745610186,2,-,1
6410,True,17,3,-5,1.0,-5,53,0.25,-32,-,1,0,0,0.3647058823529412,0.3258473117707668,1,-,1
6411,False,16,1,15,0.4,-20,34,0.1,0,R-skew,6,0,1,0.9375,0.1746424919657298,15,-,1
6411,True,16,4,15,0.4,-20,34,0.1,0,R-skew,6,0,1,0.775,0.3336665001664586,9,-,1
6412,False,16,1,12,1.0,12,42,0.1,10,-,1,0,0,0.675,0.3714835124201341,-6,-,1
6413,True,17,5,20,1.0,20,21,0.05,21,-,1,0,0,0.8117647058823529,0.3706115772294095,18,Symm,9
6414,True,17,3,22,1.0,22,11,0.99,7,-,1,0,0,0.0588235294117647,0.1175735064194511,13,R-skew,3
6415,False,16,1,-5,1.0,-5,4,0.95,-2,R-skew,2,0,0,0.9125,0.1927865832122834,16,R-skew,5
6415,True,15,2,-5,1.0,-5,4,0.95,-2,R-skew,2,0,0,0.9466666666666668,0.1187233679409327,28,-,1
6416,False,16,1,-7,1.0,-7,28,0.25,-20,-,1,0,0,0.5375,0.3480900266693469,25,-,1
6417,False,16,1,-1,0.9,-29,14,0.1,-2,R-skew,4,0,0,0.8875,0.2629955639676583,29,-,1
6418,True,16,4,-1,1.0,-1,-2,0.25,-20,Symm,2,0,0,0.05,0.0894427190999916,-6,-,1
6419,False,17,1,12,1.0,12,20,0.01,19,R-skew,3,0,0,0.7647058823529411,0.2760008525136024,19,R-skew,2
6419,True,16,5,12,1.0,12,20,0.01,19,R-skew,3,0,0,0.8999999999999999,0.2190890230020664,22,-,1
6420,True,18,5,8,1.0,8,79,0.4,-29,-,1,0,0,0.3222222222222222,0.2755861252282136,4,Symm,5
6421,True,16,5,14,1.0,14,65,0.1,-8,-,1,0,0,0.2375,0.3593976442141304,17,-,1
6422,True,17,5,23,0.6,-9,6,0.99,-41,-,1,0,0,0.2823529411764706,0.3321055820775357,6,Symm,5
6423,False,17,1,25,0.2,-14,20,0.05,-8,R-skew,5,0,0,0.4941176470588234,0.40073461953532,9,L-skew,4
6423,True,16,5,25,0.2,-14,20,0.05,-8,R-skew,5,0,0,0.6749999999999999,0.3255764119219941,27,-,1
6424,False,17,1,21,1.0,21,49,0.1,13,R-skew,3,0,0,0.5058823529411764,0.4422535870901645,3,-,1
6424,True,15,5,21,1.0,21,49,0.1,13,R-skew,3,0,0,0.4266666666666667,0.4061433010064071,20,-,1
6425,False,16,1,48,0.25,-17,47,0.4,-18,-,1,0,1,0.65,0.3464101615137754,22,-,1
6426,True,16,4,11,0.4,8,9,1.0,9,-,1,0,0,0.4125,0.4031128874149275,9,R-skew,6
6427,True,18,4,-4,1.0,-4,2,0.25,-6,L-skew,4,0,0,0.6000000000000001,0.3067859955389482,-8,-,1
6428,True,16,5,19,1.0,19,11,0.95,10,-,1,1,0,0.0375,0.1087811258138714,14,R-skew,5
6429,True,19,4,-4,1.0,-4,-4,0.8,-6,-,1,0,0,0.3157894736842105,0.360960382397873,-6,-,1
6430,True,32,3,51,0.2,7,17,0.99,10,Symm,2,0,0,0.5249999999999999,0.3893750161808105,-2,-,1
6431,True,19,2,-5,0.99,-21,44,0.1,-12,Symm,2,0,0,0.6526315789473683,0.3820535463527354,7,-,1
6432,True,17,3,0,1.0,0,-2,0.9,-9,R-skew,6,0,0,0.5529411764705882,0.4273722719404353,17,L-skew,7
6433,False,15,1,63,0.01,23,17,0.4,14,-,1,1,0,0.24,0.2947153590452029,25,R-skew,3
6433,True,16,2,63,0.01,23,17,0.4,14,-,1,1,0,0.15,0.3055050463303894,-4,-,1
6434,True,16,3,38,0.4,0,16,0.25,14,-,1,0,0,0.6250000000000001,0.3642343567906062,24,Symm,9
